,created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,extended_entities,possibly_sensitive,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,extended_tweet,Anger,Disgust,Fear,Joy,Sadness,Surprise,ents,locEnts,topic_id,clean_text,entity
0,2020-10-14 05:55:16+00:00,1316256238330540032,1316256238330540032,"Thailand reports 9 new Covid-19 cases, quarantined arrivals from India, Japan, South Sudan, UAE, raising total to 3,652.",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 145166485, 'id_str': '145166485', 'name': 'Mask', 'screen_name': 'genobkk', 'location': 'Bangkok', 'url': None, 'description': 'always looking for controversy.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 903, 'friends_count': 869, 'listed_count': 67, 'favourites_count': 4276, 'statuses_count': 76859, 'created_at': 'Tue May 18 08:18:23 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '829D5E', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1199967596558176256/WtTRXX4c_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1199967596558176256/WtTRXX4c_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/145166485/1597640553', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '0149a7b738015c7b', 'url': 'https://api.twitter.com/1.1/geo/id/0149a7b738015c7b.json', 'place_type': 'city', 'name': 'Khlong Toei', 'full_name': 'Khlong Toei, Thailand', 'country_code': 'TH', 'country': 'Thailand', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[100.55061, 13.697697999999999], [100.55061, 13.742692], [100.588204, 13.742692], [100.588204, 13.697697999999999]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}",False,False,low,en,2020-10-14 05:55:16.733,,,,,,,,0.026947947,0.01816264,0.12282867,0.28568602,0.0361169,0.51025784,"[['Thailand', [LOC (1.0)]], ['Covid-19', [MISC (0.9632)]], ['India', [LOC (1.0)]], ['Japan', [LOC (1.0)]], ['South Sudan', [LOC (0.9999)]], ['UAE', [LOC (1.0)]]]","['Thailand', 'India', 'Japan', 'South Sudan', 'UAE']",2,Thailand reports  new Covid  cases  quarantined arrivals from India  Japan  South Sudan  UAE  raising total to   ,Thailand
1,2020-10-14 06:03:02+00:00,1316258191223607297,1316258191223607296,UTC -7 | THVN —   Hong Kong residents more afraid of losing their jobs during coronavirus pandemic than people in .… https://t.co/B5UlzFnXCZ,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",True,,,,,,"{'id': 208056970, 'id_str': '208056970', 'name': 'Stigmabase | UN', 'screen_name': 'PairsonnalitesU', 'location': 'WORLDWIDE', 'url': 'https://edu.stigmabase.org/', 'description': 'Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2512, 'friends_count': 2465, 'listed_count': 119, 'favourites_count': 0, 'statuses_count': 1502832, 'created_at': 'Tue Oct 26 15:04:54 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000775227733/ae13c3d84fd6fa9876a0c7c46e3a3f24_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000775227733/ae13c3d84fd6fa9876a0c7c46e3a3f24_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/208056970/1385144150', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}","{'type': 'Point', 'coordinates': [13.76598429, 100.67705078]}","{'type': 'Point', 'coordinates': [100.67705078, 13.76598429]}","{'id': '01dc59a15ff7d8ca', 'url': 'https://api.twitter.com/1.1/geo/id/01dc59a15ff7d8ca.json', 'place_type': 'city', 'name': 'Saphan Sung', 'full_name': 'Saphan Sung, Thailand', 'country_code': 'TH', 'country': 'Thailand', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[100.658652, 13.730883], [100.658652, 13.798185], [100.71656, 13.798185], [100.71656, 13.730883]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/B5UlzFnXCZ', 'expanded_url': 'https://twitter.com/i/web/status/1316258191223607297', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,2020-10-14 06:03:02.339,,0.0,,,,,"{'full_text': 'UTC -7 | THVN —   Hong Kong residents more afraid of losing their jobs during coronavirus pandemic than people in ...: Hongkongers are more afraid of being made redundant during the ... More than 35,000 people from Australia, Britain, Hong Kong, and the… https://t.co/UZnKbRM7wW', 'display_text_range': [0, 278], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/UZnKbRM7wW', 'expanded_url': 'http://dlvr.it/RjYXld', 'display_url': 'dlvr.it/RjYXld', 'indices': [255, 278]}], 'user_mentions': [], 'symbols': []}}",0.013088773,0.02636714,0.9418252,0.0056188554,0.007526579,0.005573444,"[['UTC', [ORG (0.951)]], ['Hong Kong', [LOC (0.9914)]]]",['Hong Kong'],3,UTC   | THVN Hong Kong residents more afraid of losing their jobs during coronavirus pandemic than people in  ,Hong Kong
2,2020-10-14 06:12:16+00:00,1316260514251505665,1316260514251505664,Ngày thứ 42 Việt Nam không có ca COVID-19 mới trong cộng đồng https://t.co/o2um1l4rOF,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1304822509133414400, 'id_str': '1304822509133414400', 'name': 'jennifer nguyễn', 'screen_name': 'jennifernguyn20', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 65, 'created_at': 'Sat Sep 12 16:42:07 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1305736504078036992/Uen1r8C6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1305736504078036992/Uen1r8C6_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '0ed567d220d4c000', 'url': 'https://api.twitter.com/1.1/geo/id/0ed567d220d4c000.json', 'place_type': 'poi', 'name': 'Chara Cf 198 Thái Thịnh', 'full_name': 'Chara Cf 198 Thái Thịnh', 'country_code': 'VN', 'country': 'Vietnam', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[105.81489, 21.014044], [105.81489, 21.014044], [105.81489, 21.014044], [105.81489, 21.014044]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/o2um1l4rOF', 'expanded_url': 'https://baomoi.com/ngay-thu-42-viet-nam-khong-co-ca-covid-19-moi-trong-cong-dong/c/36686978.epi', 'display_url': 'baomoi.com/ngay-thu-42-vi…', 'indices': [62, 85]}], 'user_mentions': [], 'symbols': []}",False,False,low,vi,2020-10-14 06:12:16.192,,0.0,,,,,,0.09583852,0.07339216,0.090770416,0.037906516,0.16332163,0.53877074,[],[],4,Ngy th  Vit Nam khng c ca COVID  mi trong cng ng,
3,2020-10-14 08:05:34+00:00,1316289027385946112,1316289027385946112,"Great job!!
The Philippines onll Wednesday logs 1,910 additional coronavirus infections as 11 labs fail to submit d… https://t.co/KPMnZhAIZY",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 145166485, 'id_str': '145166485', 'name': 'Mask', 'screen_name': 'genobkk', 'location': 'Bangkok', 'url': None, 'description': 'always looking for controversy.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 903, 'friends_count': 870, 'listed_count': 67, 'favourites_count': 4279, 'statuses_count': 76864, 'created_at': 'Tue May 18 08:18:23 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': '829D5E', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1199967596558176256/WtTRXX4c_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1199967596558176256/WtTRXX4c_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/145166485/1597640553', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '011840f64df61627', 'url': 'https://api.twitter.com/1.1/geo/id/011840f64df61627.json', 'place_type': 'city', 'name': 'Bang Na', 'full_name': 'Bang Na, Thailand', 'country_code': 'TH', 'country': 'Thailand', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[100.579277, 13.647692], [100.579277, 13.68441], [100.653764, 13.68441], [100.653764, 13.647692]]]}, 'attributes': {}}",,False,0,0,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/KPMnZhAIZY', 'expanded_url': 'https://twitter.com/i/web/status/1316289027385946112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,2020-10-14 08:05:34.253,,0.0,,,,,"{'full_text': 'Great job!!\nThe Philippines onll Wednesday logs 1,910 additional coronavirus infections as 11 labs fail to submit data on time. Total now at 346,536 as of October 14.\n\n46,227 are active cases.\n\n579 new recoveries; 293,860 total\n78 new deaths; 6,449 total https://t.co/4M1qFcfuRl', 'display_text_range': [0, 278], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1316287990725963776, 'id_str': '1316287990725963776', 'indices': [255, 278], 'media_url': 'http://pbs.twimg.com/media/EkRk9B1VcAAdN7i.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkRk9B1VcAAdN7i.jpg', 'url': 'https://t.co/4M1qFcfuRl', 'display_url': 'pic.twitter.com/4M1qFcfuRl', 'expanded_url': 'https://twitter.com/ANCALERTS/status/1316287997134823424/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 960, 'resize': 'fit'}}, 'source_status_id': 1316287997134823424, 'source_status_id_str': '1316287997134823424', 'source_user_id': 44728980, 'source_user_id_str': '44728980'}]}, 'extended_entities': {'media': [{'id': 1316287990725963776, 'id_str': '1316287990725963776', 'indices': [255, 278], 'media_url': 'http://pbs.twimg.com/media/EkRk9B1VcAAdN7i.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkRk9B1VcAAdN7i.jpg', 'url': 'https://t.co/4M1qFcfuRl', 'display_url': 'pic.twitter.com/4M1qFcfuRl', 'expanded_url': 'https://twitter.com/ANCALERTS/status/1316287997134823424/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 960, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 960, 'resize': 'fit'}}, 'source_status_id': 1316287997134823424, 'source_status_id_str': '1316287997134823424', 'source_user_id': 44728980, 'source_user_id_str': '44728980'}]}}",0.0045993933,0.0010032934,0.16726148,0.787665,0.007920633,0.031550173,"[['The Philippines', [LOC (0.8409)]]]",['The Philippines'],5,Great job   The Philippines onll Wednesday logs   additional coronavirus infections as  labs fail to submit d,The Philippines
4,2020-10-14 08:25:12+00:00,1316293968951345154,1316293968951345152,Today's #COVID19 report for #Thailand shows 9 new #CoronaVirus cases from State #Quarantine and ZERO deaths. There… https://t.co/zIHePGwRMo,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,,,,"{'id': 22102260, 'id_str': '22102260', 'name': 'M.W. Brown (ม.ว. บราวน์)', 'screen_name': 'M_Wayne_Brown', 'location': 'Suan Luang, Thailand', 'url': 'http://TheVitalMessage.org', 'description': ""I'm a Christ follower, a husband, a father, a teacher, a student, & a lover of coffee.\n#BlackLivesMatter\nFollows, likes & retweets do not imply endorsement."", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1249, 'friends_count': 57, 'listed_count': 53, 'favourites_count': 49005, 'statuses_count': 57209, 'created_at': 'Fri Feb 27 03:31:20 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '080B4A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1265564024315564033/nNJ-5Q9T_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1265564024315564033/nNJ-5Q9T_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22102260/1509088266', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': '00c8243341e0d656', 'url': 'https://api.twitter.com/1.1/geo/id/00c8243341e0d656.json', 'place_type': 'city', 'name': 'Suan Luang', 'full_name': 'Suan Luang, Thailand', 'country_code': 'TH', 'country': 'Thailand', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[100.597996, 13.700667], [100.597996, 13.750162], [100.658692, 13.750162], [100.658692, 13.700667]]]}, 'attributes': {}}",,True,0,0,0,0,"{'hashtags': [{'text': 'COVID19', 'indices': [8, 16]}, {'text': 'Thailand', 'indices': [28, 37]}, {'text': 'CoronaVirus', 'indices': [50, 62]}, {'text': 'Quarantine', 'indices': [80, 91]}], 'urls': [{'url': 'https://t.co/zIHePGwRMo', 'expanded_url': 'https://twitter.com/i/web/status/1316293968951345154', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,2020-10-14 08:25:12.414,,,1.316227430537982e+18,1.316227430537982e+18,"{'created_at': 'Wed Oct 14 04:00:48 +0000 2020', 'id': 1316227430537981952, 'id_str': '1316227430537981952', 'text': 'สถานการณ์ประเทศไทย วันที่ 14 ตุลาคม 2563 เวลา 11:00 น. \n- มีผู้ป่วยรายใหม่เพิ่ม 9 ราย (สะสม 3,652 ราย)\n- กลับบ้านแ… https://t.co/ebc1DpYlYy', 'display_text_range': [0, 140], 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2789900497, 'id_str': '2789900497', 'name': 'ไทยรู้สู้โควิด', 'screen_name': 'thaimoph', 'location': 'อ.เมืองนนทบุรี, จ.นนทบุรี', 'url': 'https://covid19.moph.go.th/#/portal', 'description': 'ติดตามข้อมูลจริงจากกระทรวงสาธารณสุข เรื่องโรคติดเชื้อไวรัสโคโรนา (โควิด19-COVID19)', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 23108, 'friends_count': 59, 'listed_count': 29, 'favourites_count': 59, 'statuses_count': 2541, 'created_at': 'Thu Sep 04 14:12:29 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1238785802299039744/kAAEki0v_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1238785802299039744/kAAEki0v_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2789900497/1583292430', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'สถานการณ์ประเทศไทย วันที่ 14 ตุลาคม 2563 เวลา 11:00 น. \n- มีผู้ป่วยรายใหม่เพิ่ม 9 ราย (สะสม 3,652 ราย)\n- กลับบ้านแล้ว 3,457 ราย (+3 ราย)\n- ยังรักษาใน รพ. 136 ราย  \n- เสียชีวิต 59 ราย (+0 รายจากเมื่อวาน)\n\nอย่าลืมสวมหน้ากาก รักษาระยะห่าง หมั่นล้างมือนะคะ https://t.co/g3cVWcwig2', 'display_text_range': [0, 252], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1316225316155797504, 'id_str': '1316225316155797504', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/EkQr843XsAAM0ng.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkQr843XsAAM0ng.jpg', 'url': 'https://t.co/g3cVWcwig2', 'display_url': 'pic.twitter.com/g3cVWcwig2', 'expanded_url': 'https://twitter.com/thaimoph/status/1316227430537981952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 674, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 1922, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1316225316155797504, 'id_str': '1316225316155797504', 'indices': [253, 276], 'media_url': 'http://pbs.twimg.com/media/EkQr843XsAAM0ng.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkQr843XsAAM0ng.jpg', 'url': 'https://t.co/g3cVWcwig2', 'display_url': 'pic.twitter.com/g3cVWcwig2', 'expanded_url': 'https://twitter.com/thaimoph/status/1316227430537981952/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 674, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 1922, 'h': 1080, 'resize': 'fit'}}}]}}, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 4, 'favorite_count': 3, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/ebc1DpYlYy', 'expanded_url': 'https://twitter.com/i/web/status/1316227430537981952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'th'}","{'url': 'https://t.co/mVhniHySUr', 'expanded': 'https://twitter.com/thaimoph/status/1316227430537981952', 'display': 'twitter.com/thaimoph/statu…'}","{'full_text': ""Today's #COVID19 report for #Thailand shows 9 new #CoronaVirus cases from State #Quarantine and ZERO deaths. There are now 136 in #pandemic hospital care.\n\nRemember, you can #FightCOVID19 #FightCoronaVirus; when you #WearAMask #WashYourHands &amp; #SocialDistance, you #SaveLives!"", 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'COVID19', 'indices': [8, 16]}, {'text': 'Thailand', 'indices': [28, 37]}, {'text': 'CoronaVirus', 'indices': [50, 62]}, {'text': 'Quarantine', 'indices': [80, 91]}, {'text': 'pandemic', 'indices': [130, 139]}, {'text': 'FightCOVID19', 'indices': [174, 187]}, {'text': 'FightCoronaVirus', 'indices': [188, 205]}, {'text': 'WearAMask', 'indices': [216, 226]}, {'text': 'WashYourHands', 'indices': [227, 241]}, {'text': 'SocialDistance', 'indices': [248, 263]}, {'text': 'SaveLives', 'indices': [269, 279]}], 'urls': [], 'user_mentions': [], 'symbols': []}}",0.026896145,0.007866317,0.7067156,0.15934566,0.0353042,0.0638721,"[['Thailand', [LOC (0.9988)]], ['State #Quarantine', [MISC (0.7813)]], ['ZERO', [MISC (0.9025)]]]",['Thailand'],2,Today s  COVID report for  Thailand shows  new  CoronaVirus cases from State  Quarantine and ZERO deaths  There,Thailand
